"ensembl_gene_id","mgi_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000019338","Zfp687",0.225220148988079,5.42193279953585,0.702481831257527,0.489475164672248,0.940208162681042,-6.0117428868609
"ENSMUSG00000031821","Gins2",-0.483857375501703,2.68043438439506,-0.69764720143172,0.492437586149151,0.941598111423297,-5.37973904085625
"ENSMUSG00000033213","AA467197",0.47975812738351,0.501454512773636,0.676454641411704,0.505543589682473,0.942172228796521,-5.27564829872333
"ENSMUSG00000004815","Dgkq",-0.652894308182697,3.00074555237477,-0.674000393219189,0.50707392715657,0.942368759515514,-5.43459956190034
"ENSMUSG00000026017","Carf",0.564275100959716,1.51154028691461,0.668147870430277,0.510733701502069,0.942916149090899,-5.25627340498412
"ENSMUSG00000004317","Clcn5",-0.533330852232497,1.97663040877669,-0.663048432047297,0.513934518187637,0.942916149090899,-5.37357911401787
"ENSMUSG00000067297","Ifit1bl2",-0.398463538681195,0.00251926113330737,-0.653024299832143,0.520258788314307,0.946112579577397,-5.52519018540989
"ENSMUSG00000058258","Idi1",-0.172746693142116,3.69419092687419,-0.652085743596329,0.520853112039202,0.946112579577397,-6.14088265021677
"ENSMUSG00000042331","Specc1",0.447561786005768,1.91758568119641,0.623620833146528,0.539053777838467,0.951002392322617,-5.41189108646011
"ENSMUSG00000040658","Dnph1",0.38435642544276,2.18878520345907,0.607107121314134,0.549766687848233,0.951627676915306,-5.56569227725776
"ENSMUSG00000023873","1700010I14Rik",-0.465731320923447,0.848092968781395,-0.59371889260968,0.55853348772795,0.951627676915306,-5.35228130413474
"ENSMUSG00000030068","Gm20696",-0.464518725305559,1.95197848347505,-0.591544094848234,0.559964392344181,0.951627676915306,-5.32773077430367
"ENSMUSG00000020143","Dock2",0.105675659685531,8.04673938376657,0.585333645317411,0.56406095795373,0.952792319076807,-6.75202750251658
"ENSMUSG00000105096","Gbp10",-0.398463538681195,0.460707841888274,-0.58062223706336,0.567178958948209,0.953798960088371,-5.5661556147931
"ENSMUSG00000043648","Pld6",-0.524134336943941,0.237149632642545,-0.58050849725578,0.567254340523898,0.953798960088371,-5.32968788926657
"ENSMUSG00000020883","Fbxl20",0.392836417062243,4.39503124720702,0.562508150193587,0.579248253136386,0.955208029276722,-5.61328306970814
"ENSMUSG00000024486","Hbegf",-0.413565097279656,1.15646400218945,-0.545299877411296,0.590831932976168,0.956656603212367,-5.37838724513167
"ENSMUSG00000017830","Dhx58",0.435475539841868,3.72351874087028,0.536685355158742,0.596673182584988,0.958394445568888,-5.45022636214922
"ENSMUSG00000020834","Dhrs13",0.15870729866657,4.43520788168754,0.526491309217633,0.603621482258535,0.959195067502956,-6.19565878436022
"ENSMUSG00000048109","Rbm15",-0.198105066165566,5.2817886462709,-0.517983911629452,0.609449698956375,0.961337442015217,-6.07388413650996
"ENSMUSG00000039477","Tnrc18",-0.241339703760181,4.81479347080243,-0.511806318769727,0.613698482324837,0.961337442015217,-5.8705367646295
"ENSMUSG00000009566","Fpgs",0.109839596541885,5.61633776315539,0.508666253626884,0.615863465363686,0.961337442015217,-6.63873557955449
"ENSMUSG00000093668","Pou5f2",0.381291789613528,0.947544003557405,0.496358288077386,0.62438373846893,0.96217932926735,-5.33751243833207
"ENSMUSG00000037306","Man1c1",0.496196096840714,2.39681502689482,0.496065149041618,0.624587327201876,0.96217932926735,-5.33830722050255
"ENSMUSG00000028698","Pik3r3",-0.30402688034062,0.0153485048671857,-0.481119209637922,0.635007696803847,0.962365921560446,-5.61558395028289
"ENSMUSG00000053398","Phgdh",-0.0734805863743535,7.28210751925751,-0.477238897017533,0.637725845860779,0.963195013417042,-6.97397114298546
"ENSMUSG00000038156","Spon1",-0.299889533972401,1.14465359372391,-0.457980053557274,0.651293049370496,0.963961453248898,-5.53296949158564
"ENSMUSG00000025436","Atp23",0.185137467481764,3.74548137409657,0.455359806854468,0.653148621988888,0.963961453248898,-5.98791332599434
"ENSMUSG00000022856","Tmem41a",-0.217429504046953,4.36173691385001,-0.439123017946057,0.664697684158649,0.96450963836789,-6.44615059280136
"ENSMUSG00000024298","Zfp871",0.171729239642656,5.44681909324082,0.422619638575257,0.676524015715384,0.968945856457793,-6.29338416076081
"ENSMUSG00000026113","Inpp4a",0.25488204942073,3.81817169948404,0.420764516118473,0.677858807406741,0.969065870402258,-5.6620416206274
"ENSMUSG00000022489","Pde1b",0.313024206008026,3.73202017866814,0.417185997233898,0.680436658171863,0.969111421238828,-5.65821065831376
"ENSMUSG00000038886","Man2a2",0.139221710278361,5.95274559080988,0.415195703786006,0.681872130346309,0.970437910127236,-6.27560278914277
"ENSMUSG00000029298","Gbp9",0.340055195158109,4.79048465175891,0.408478423575622,0.686725926286704,0.970914848973468,-5.70483410049863
"ENSMUSG00000025558","Dock9",0.231749732380053,3.82420389306932,0.395015319885485,0.696495562570403,0.971390945028928,-5.77355823840793
"ENSMUSG00000016758","Bik",-0.304870082943689,1.11069204846512,-0.38856903344959,0.701192590164921,0.971834983580373,-5.38267192011899
"ENSMUSG00000021592","Arsk",0.369961335546017,2.17312954428335,0.384815962581895,0.703932867939059,0.971958168788669,-5.41143235247563
"ENSMUSG00000074405","Zfp865",-0.169279931239357,3.6448432230889,-0.368638664582227,0.715791190349774,0.973905851313961,-5.72667303091257
"ENSMUSG00000021675","F2rl2",0.370154890875366,1.48440079114024,0.358134054192023,0.723530891034566,0.975035450943226,-5.38675538289031
"ENSMUSG00000024773","Atg2a",-0.107473994262087,6.19372780952273,-0.351262285655374,0.728610378068353,0.975246891381859,-6.49422215196095
"ENSMUSG00000019992","Mtfr2",0.297454188694606,1.11647909151572,0.341714604154678,0.735688960394775,0.976907793982909,-5.45595414822731
"ENSMUSG00000039461","Tcta",0.312362501406524,2.7585806920296,0.338887886949464,0.73778930349919,0.977727047751218,-5.49189703658998
"ENSMUSG00000029003","Mad2l2",-0.0583116476387868,5.79473770272863,-0.333900902992105,0.741499883506949,0.979009556053216,-6.77178997284517
"ENSMUSG00000048332","Lhfp",-0.241487244826526,1.75891307809146,-0.329524297439877,0.744761604707464,0.979047763345109,-5.82839469085504
